MES,DIA,DANE,TIPOJUEGO,NOMBRE_LOTERIA,NOMBRE_MODALIDAD,NUMEROAPOSTADO,EDAD,GENERO,VALORAPOSTADO,JORNADA
1,30,medio san juan,chance,huila,tres cifras directo,252,70,f,150,Noche
1,30,medio san juan,chance,huila,tres cifras directo,508,70,f,150,Noche
1,30,medio san juan,chance,huila,tres cifras directo,523,70,f,150,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0527,69,m,35,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1527,69,m,35,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2527,69,m,35,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3527,69,m,35,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,4527,69,m,35,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5527,69,m,35,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,6527,69,m,35,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,7527,69,m,35,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,8527,69,m,35,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,9527,69,m,35,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,0527,69,m,35,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1527,69,m,35,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,2527,69,m,35,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,3527,69,m,35,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,4527,69,m,35,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,5527,69,m,35,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,6527,69,m,35,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,7527,69,m,35,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,8527,69,m,35,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,9527,69,m,35,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0568,69,m,35,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1568,69,m,35,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2568,69,m,35,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3568,69,m,35,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,4568,69,m,35,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5568,69,m,35,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,6568,69,m,35,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,7568,69,m,35,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,8568,69,m,35,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1423,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1715,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1741,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1815,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1986,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2015,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2817,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,4141,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5887,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5989,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,0005,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,0006,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,0101,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,0125,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1150,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1313,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1423,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1715,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1741,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1815,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1986,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,2015,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,2817,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,4141,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,5887,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,5989,74,m,25,Noche
1,30,tadó,chance,cruz roja,cuatro cifras directo,1022,62,f,70,Tarde
1,30,tadó,chance,cruz roja,cuatro cifras directo,1698,62,f,70,Tarde
1,30,tadó,chance,cruz roja,cuatro cifras directo,1961,62,f,70,Tarde
1,30,tadó,chance,cruz roja,cuatro cifras directo,2210,62,f,70,Tarde
1,30,tadó,chance,cruz roja,cuatro cifras directo,5106,62,f,70,Tarde
1,30,tadó,chance,cruz roja,cuatro cifras directo,5160,62,f,70,Tarde
1,30,tadó,chance,cruz roja,cuatro cifras directo,5929,62,f,70,Tarde
1,30,tadó,chance,cruz roja,cuatro cifras directo,5930,62,f,70,Tarde
1,30,tadó,chance,cruz roja,cuatro cifras directo,6051,62,f,70,Tarde
1,30,tadó,chance,cruz roja,cuatro cifras directo,9816,62,f,70,Tarde
1,30,tadó,chance,huila,cuatro cifras directo,1022,62,f,70,Tarde
1,30,tadó,chance,huila,cuatro cifras directo,1698,62,f,70,Tarde
1,30,tadó,chance,huila,cuatro cifras directo,1961,62,f,70,Tarde
1,30,tadó,chance,huila,cuatro cifras directo,2210,62,f,70,Tarde
1,30,tadó,chance,huila,cuatro cifras directo,5106,62,f,70,Tarde
1,30,tadó,chance,huila,cuatro cifras directo,5160,62,f,70,Tarde
1,30,tadó,chance,huila,cuatro cifras directo,5929,62,f,70,Tarde
1,30,tadó,chance,huila,cuatro cifras directo,5930,62,f,70,Tarde
1,30,tadó,chance,huila,cuatro cifras directo,6051,62,f,70,Tarde
1,30,tadó,chance,huila,cuatro cifras directo,9816,62,f,70,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,7310,58,m,600,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,9568,69,m,35,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,0568,69,m,35,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1568,69,m,35,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,2568,69,m,35,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,3568,69,m,35,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,4568,69,m,35,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,5568,69,m,35,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,6568,69,m,35,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,7568,69,m,35,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,8568,69,m,35,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,9568,69,m,35,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0999,49,f,25,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1999,49,f,25,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2999,49,f,25,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3999,49,f,25,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,4999,49,f,25,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5999,49,f,25,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,6999,49,f,25,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,7999,49,f,25,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,8999,49,f,25,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,9999,49,f,25,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,0999,49,f,25,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1999,49,f,25,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,2999,49,f,25,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,3999,49,f,25,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,4999,49,f,25,Tarde
1,30,quibdó,chance,cruz roja,tres cifras directo,310,58,m,825,Tarde
1,30,quibdó,chance,huila,tres cifras directo,310,58,m,825,Tarde
1,30,carmen de atrato,dobleacierto 4c 1000,cruz roja,dobleacierto 4cif 1000,1076,52,m,100,Tarde
1,30,carmen de atrato,dobleacierto 4c 1000,cruz roja,dobleacierto 4cif 1000,1225,52,m,100,Tarde
1,30,carmen de atrato,dobleacierto 4c 1000,cruz roja,dobleacierto 4cif 1000,1325,52,m,100,Tarde
1,30,carmen de atrato,dobleacierto 4c 1000,cruz roja,dobleacierto 4cif 1000,3468,52,m,100,Tarde
1,30,carmen de atrato,dobleacierto 4c 1000,cruz roja,dobleacierto 4cif 1000,7006,52,m,100,Tarde
1,30,carmen de atrato,dobleacierto 4c 1000,huila,dobleacierto 4cif 1000,1076,52,m,100,Tarde
1,30,carmen de atrato,dobleacierto 4c 1000,huila,dobleacierto 4cif 1000,1225,52,m,100,Tarde
1,30,carmen de atrato,dobleacierto 4c 1000,huila,dobleacierto 4cif 1000,1325,52,m,100,Tarde
1,30,carmen de atrato,dobleacierto 4c 1000,huila,dobleacierto 4cif 1000,3468,52,m,100,Tarde
1,30,carmen de atrato,dobleacierto 4c 1000,huila,dobleacierto 4cif 1000,7006,52,m,100,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,5999,49,f,25,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,6999,49,f,25,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,7999,49,f,25,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,8999,49,f,25,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,9999,49,f,25,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0111,49,f,25,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1111,49,f,25,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2111,49,f,25,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3111,49,f,25,Tarde
1,30,acandí,chance incentivo superchance,cruz roja,incentivo 4c superchance,7316,70,f,10,Tarde
1,30,acandí,superchance,cruz roja,superchance,73169,70,f,2990,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1006,39,m,300,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1234,39,m,300,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1006,39,m,300,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1234,39,m,300,Noche
1,30,quibdó,pagamas,cruz roja,pagamas 2000,0503,68,f,2000,Tarde
1,30,quibdó,pagamas,cruz roja,pagamas 2000,1030,68,f,2000,Tarde
1,30,quibdó,pagamas,cruz roja,pagamas 2000,1530,68,f,2000,Tarde
1,30,quibdó,pagamas,cruz roja,pagamas 2000,3116,68,f,2000,Tarde
1,30,quibdó,pagamas,cruz roja,pagamas 2000,3567,68,f,2000,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3290,42,m,454,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3743,42,m,454,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3832,42,m,454,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,4589,42,m,454,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,7432,42,m,454,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,8438,42,m,454,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,9089,42,m,454,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,9345,42,m,454,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1141,60,f,134,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1945,60,f,133,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1947,60,f,133,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1141,60,f,134,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1945,60,f,133,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1947,60,f,133,Noche
1,30,acandí,chance,cruz roja,tres cifras directo,044,38,m,417,Noche
1,30,acandí,chance,cruz roja,tres cifras directo,444,38,m,416,Noche
1,30,acandí,chance,huila,tres cifras directo,044,38,m,417,Noche
1,30,acandí,chance,huila,tres cifras directo,444,38,m,416,Noche
1,30,condoto,pagamas,cruz roja,pagamas 2000,5363,56,f,2000,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0112,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1010,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1101,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1201,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1234,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1289,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1423,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1729,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2179,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,4217,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,4444,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,6789,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,7777,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,9999,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,0112,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1010,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1101,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1201,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1234,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1289,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1423,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1729,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,2179,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,4217,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,4444,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,6789,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,7777,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,9999,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0316,49,f,70,Tarde
1,30,quibdó,pagamas,cruz roja,pagamas 2000,1425,47,m,2000,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0513,49,f,68,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0516,49,f,68,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0611,49,f,68,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0716,49,f,68,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1027,49,f,68,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1044,49,f,68,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1133,49,f,68,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1316,49,f,68,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1516,49,f,68,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1616,49,f,68,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1935,49,f,68,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2416,49,f,68,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3344,49,f,68,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,4211,49,f,68,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,6161,49,f,68,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,0316,49,f,70,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0315,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0809,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1427,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1627,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1927,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2011,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2176,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,7912,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,0315,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,0809,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1427,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1627,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1927,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,2011,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,2176,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,7912,64,m,50,Noche
1,30,riosucio,pagamas,cruz roja,pagamas 1500,0000,42,m,1500,Noche
1,30,riosucio,pagamas,cruz roja,pagamas 1500,1000,42,m,1500,Noche
1,30,riosucio,pagamas,cruz roja,pagamas 1500,3101,42,m,1500,Noche
1,30,riosucio,pagamas,cruz roja,pagamas 1500,8033,42,m,1500,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1519,42,m,460,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2909,42,m,454,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3239,42,m,454,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,0513,49,f,68,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,0516,49,f,68,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,0611,49,f,68,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,0716,49,f,68,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1027,49,f,68,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1044,49,f,68,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1133,49,f,68,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1316,49,f,68,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1516,49,f,68,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1616,49,f,68,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1935,49,f,68,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,2416,49,f,68,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,3344,49,f,68,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,4211,49,f,68,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,6161,49,f,68,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1007,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1927,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1972,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3241,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,4144,64,m,50,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5678,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1007,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1927,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1972,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,3241,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,4144,64,m,50,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,5678,64,m,50,Noche
1,30,riosucio,chance,cruz roja,cuatro cifras directo,2101,77,m,125,Noche
1,30,riosucio,chance,cruz roja,cuatro cifras directo,2301,77,m,125,Noche
1,30,riosucio,chance,cruz roja,cuatro cifras directo,5000,77,m,125,Noche
1,30,acandí,chance,cruz roja,cuatro cifras directo,0131,75,f,388,Noche
1,30,acandí,chance,huila,cuatro cifras directo,0131,75,f,388,Noche
1,30,acandí,chance,cruz roja,cuatro cifras directo,0131,75,f,388,Noche
1,30,acandí,chance,huila,cuatro cifras directo,0131,75,f,388,Noche
1,30,acandí,chance,cruz roja,cuatro cifras directo,1835,75,f,500,Noche
1,30,acandí,chance,cruz roja,cuatro cifras directo,3518,75,f,500,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2525,39,f,37,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2626,39,f,37,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,4526,39,f,37,Noche
1,30,quibdó,chance,cruz roja,tres cifras directo,525,39,f,56,Noche
1,30,quibdó,chance,cruz roja,tres cifras directo,526,39,f,56,Noche
1,30,quibdó,chance,cruz roja,tres cifras directo,626,39,f,56,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,2525,39,f,37,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,2626,39,f,37,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,4526,39,f,37,Noche
1,30,quibdó,chance,huila,tres cifras directo,525,39,f,56,Noche
1,30,quibdó,chance,huila,tres cifras directo,526,39,f,56,Noche
1,30,quibdó,chance,huila,tres cifras directo,626,39,f,56,Noche
1,30,riosucio,chance,cruz roja,cuatro cifras directo,5203,77,m,125,Noche
1,30,riosucio,chance,cruz roja,cuatro cifras directo,5410,77,m,125,Noche
1,30,riosucio,chance,cruz roja,tres cifras directo,000,77,m,188,Noche
1,30,riosucio,chance,cruz roja,tres cifras directo,101,77,m,188,Noche
1,30,riosucio,chance,cruz roja,tres cifras directo,203,77,m,188,Noche
1,30,riosucio,chance,cruz roja,tres cifras directo,301,77,m,188,Noche
1,30,riosucio,chance,cruz roja,tres cifras directo,410,77,m,188,Noche
1,30,riosucio,chance,huila,cuatro cifras directo,2101,77,m,125,Noche
1,30,riosucio,chance,huila,cuatro cifras directo,2301,77,m,125,Noche
1,30,riosucio,chance,huila,cuatro cifras directo,5000,77,m,125,Noche
1,30,riosucio,chance,huila,cuatro cifras directo,5203,77,m,125,Noche
1,30,riosucio,chance,huila,cuatro cifras directo,5410,77,m,125,Noche
1,30,riosucio,chance,huila,tres cifras directo,000,77,m,188,Noche
1,30,riosucio,chance,huila,tres cifras directo,101,77,m,188,Noche
1,30,riosucio,chance,huila,tres cifras directo,203,77,m,188,Noche
1,30,riosucio,chance,huila,tres cifras directo,301,77,m,188,Noche
1,30,riosucio,chance,huila,tres cifras directo,410,77,m,188,Noche
1,30,acandí,pagamas,cruz roja,pagamas 1500,1835,75,f,1500,Noche
1,30,acandí,pagamas,cruz roja,pagamas 1500,3518,75,f,1500,Noche
1,30,riosucio,chance,cruz roja,cuatro cifras directo,1411,40,f,167,Noche
1,30,riosucio,chance,cruz roja,cuatro cifras directo,4119,40,f,166,Noche
1,30,riosucio,chance,huila,cuatro cifras directo,1411,40,f,167,Noche
1,30,riosucio,chance,huila,cuatro cifras directo,4119,40,f,166,Noche
1,30,acandí,pagamas,cruz roja,pagamas 3000,0131,75,f,3000,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0514,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0808,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0880,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1516,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1611,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1725,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1919,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2345,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2827,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3156,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3663,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5151,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5588,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,8008,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,0514,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,0808,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,0880,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1516,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1611,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1725,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1919,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,2345,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,2827,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,3156,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,3663,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,5151,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,5588,74,m,25,Noche
1,30,acandí,pagamas,cruz roja,pagamas 1500,4444,38,m,1500,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,8008,74,m,25,Noche
1,30,acandí,chance,cruz roja,cuatro cifras directo,0973,60,f,250,Noche
1,30,acandí,chance,cruz roja,cuatro cifras directo,1087,60,f,250,Noche
1,30,acandí,chance,cruz roja,cuatro cifras directo,1500,60,f,250,Noche
1,30,acandí,chance,cruz roja,cuatro cifras directo,2222,60,f,250,Noche
1,30,acandí,chance,cruz roja,cuatro cifras directo,3333,60,f,250,Noche
1,30,acandí,chance,cruz roja,cuatro cifras directo,4444,60,f,250,Noche
1,30,acandí,chance,cruz roja,cuatro cifras directo,6666,60,f,250,Noche
1,30,acandí,chance,cruz roja,cuatro cifras directo,7777,60,f,250,Noche
1,30,acandí,chance,cruz roja,cuatro cifras directo,8888,60,f,250,Noche
1,30,acandí,chance,cruz roja,cuatro cifras directo,9999,60,f,250,Noche
1,30,acandí,chance,huila,cuatro cifras directo,0973,60,f,250,Noche
1,30,acandí,chance,huila,cuatro cifras directo,1087,60,f,250,Noche
1,30,acandí,chance,huila,cuatro cifras directo,1500,60,f,250,Noche
1,30,acandí,chance,huila,cuatro cifras directo,2222,60,f,250,Noche
1,30,condoto,chance,cruz roja,cuatro cifras directo,0000,64,f,50,Tarde
1,30,condoto,chance,cruz roja,cuatro cifras directo,1111,64,f,50,Tarde
1,30,condoto,chance,cruz roja,cuatro cifras directo,2222,64,f,50,Tarde
1,30,condoto,chance,cruz roja,cuatro cifras directo,3333,64,f,50,Tarde
1,30,condoto,chance,cruz roja,cuatro cifras directo,4444,64,f,50,Tarde
