MES,DIA,HORA,DANE,TIPOJUEGO,NOMBRE_LOTERIA,NOMBRE_MODALIDAD,NUMEROAPOSTADO,EDAD,GENERO,GANADOR,VALORAPOSTADO
Enero     ,23,09:18:19,Quibdó,chance,CAFETERO DIA,cuatro cifras directo,RES: 1122,67,F,no,200
Enero     ,23,09:18:19,Quibdó,chance,CAFETERO DIA,cuatro cifras directo,RES: 1222,67,F,no,200
Enero     ,23,09:18:19,Quibdó,chance,CAFETERO DIA,cuatro cifras directo,RES: 1420,67,F,no,200
Enero     ,23,09:18:19,Quibdó,chance,CAFETERO DIA,cuatro cifras directo,RES: 1945,67,F,no,200
Enero     ,23,09:18:19,Quibdó,chance,CAFETERO DIA,cuatro cifras directo,RES: 1955,67,F,no,200
Enero     ,23,09:18:19,Quibdó,chance,CAFETERO DIA,cuatro cifras directo,RES: 1956,67,F,no,200
Enero     ,23,09:18:19,Quibdó,chance,CAFETERO DIA,cuatro cifras directo,RES: 1988,67,F,no,200
Enero     ,29,09:05:33,Nóvita,CHANCE,CULONA DIA,tres cifras directo,RES: 925,77,M,no,114
Enero     ,29,09:05:33,Nóvita,CHANCE,CULONA DIA,tres cifras directo,RES: 980,77,M,no,114
Enero     ,29,09:05:33,Nóvita,CHANCE,CULONA DIA,tres cifras directo,RES: 999,77,M,no,114
Enero     ,29,09:05:33,Nóvita,CHANCE,CAFETERO DIA,tres cifras directo,RES: 000,77,M,no,114
Enero     ,29,09:05:33,Nóvita,CHANCE,CAFETERO DIA,tres cifras directo,RES: 080,77,M,no,114
Enero     ,29,09:05:33,Nóvita,CHANCE,CAFETERO DIA,tres cifras directo,RES: 111,77,M,no,114
Enero     ,29,09:05:33,Nóvita,CHANCE,CAFETERO DIA,tres cifras directo,RES: 121,77,M,no,114
Enero     ,29,09:05:33,Nóvita,CHANCE,CAFETERO DIA,tres cifras directo,RES: 252,77,M,no,114
Enero     ,29,09:05:33,Nóvita,CHANCE,CAFETERO DIA,tres cifras directo,RES: 321,77,M,no,114
Enero     ,29,09:05:33,Nóvita,CHANCE,CAFETERO DIA,tres cifras directo,RES: 517,77,M,no,114
Enero     ,29,09:05:33,Nóvita,CHANCE,CAFETERO DIA,tres cifras directo,RES: 638,77,M,no,114
Enero     ,29,09:05:33,Nóvita,CHANCE,CAFETERO DIA,tres cifras directo,RES: 696,77,M,no,114
Enero     ,29,09:05:33,Nóvita,CHANCE,CAFETERO DIA,tres cifras directo,RES: 727,77,M,no,114
Enero     ,29,09:05:33,Nóvita,CHANCE,CAFETERO DIA,tres cifras directo,RES: 888,77,M,no,114
Enero     ,29,09:05:33,Nóvita,CHANCE,CAFETERO DIA,tres cifras directo,RES: 925,77,M,no,114
Enero     ,29,09:05:33,Nóvita,CHANCE,CAFETERO DIA,tres cifras directo,RES: 980,77,M,no,114
Enero     ,29,09:05:33,Nóvita,CHANCE,CAFETERO DIA,tres cifras directo,RES: 999,77,M,no,114
Enero     ,29,09:05:33,Nóvita,CHANCE,CULONA DIA,tres cifras directo,RES: 888,77,M,no,114
Enero     ,30,09:07:43,Quibdó,DOBLEACIERTO 4C 2500,CHONTICO DIA,DOBLEACIERTO 4CIF 2500,RES: 3566,65,M,no,250
Enero     ,30,09:07:43,Quibdó,DOBLEACIERTO 4C 2500,CHONTICO DIA,DOBLEACIERTO 4CIF 2500,RES: 3665,65,M,no,250
Enero     ,30,09:07:43,Quibdó,DOBLEACIERTO 4C 2500,CHONTICO DIA,DOBLEACIERTO 4CIF 2500,RES: 5366,65,M,no,250
Enero     ,30,09:07:43,Quibdó,DOBLEACIERTO 4C 2500,CHONTICO DIA,DOBLEACIERTO 4CIF 2500,RES: 6635,65,M,no,250
Enero     ,30,09:07:43,Quibdó,DOBLEACIERTO 4C 2500,CHONTICO DIA,DOBLEACIERTO 4CIF 2500,RES: 6653,65,M,no,250
Enero     ,30,09:07:49,Quibdó,DOBLEACIERTO 3C 2500,CHONTICO DIA,DOBLEACIERTO 3CIF 2500,RES: 366,65,M,no,250
Enero     ,30,09:07:49,Quibdó,DOBLEACIERTO 3C 2500,CHONTICO DIA,DOBLEACIERTO 3CIF 2500,RES: 566,65,M,no,250
Enero     ,30,09:07:49,Quibdó,DOBLEACIERTO 3C 2500,CHONTICO DIA,DOBLEACIERTO 3CIF 2500,RES: 635,65,M,no,250
Enero     ,30,09:07:49,Quibdó,DOBLEACIERTO 3C 2500,CHONTICO DIA,DOBLEACIERTO 3CIF 2500,RES: 653,65,M,no,250
Enero     ,30,09:07:49,Quibdó,DOBLEACIERTO 3C 2500,CHONTICO DIA,DOBLEACIERTO 3CIF 2500,RES: 665,65,M,no,250
Enero     ,03,09:18:11,Quibdó,chance,PIJAO,cuatro cifras directo,RES: 0154,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,PIJAO,cuatro cifras directo,RES: 1058,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,PIJAO,cuatro cifras directo,RES: 1962,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,PIJAO,cuatro cifras directo,RES: 2020,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,PIJAO,cuatro cifras directo,RES: 2021,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,PIJAO,cuatro cifras directo,RES: 2107,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,PIJAO,cuatro cifras directo,RES: 2635,61,F,no,25
Enero     ,03,09:18:11,Quibdó,CHANCE,PIJAO,tres cifras directo,RES: 020,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,PIJAO,tres cifras directo,RES: 021,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,PIJAO,tres cifras directo,RES: 058,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,PIJAO,tres cifras directo,RES: 107,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,PIJAO,tres cifras directo,RES: 154,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,PIJAO,tres cifras directo,RES: 635,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,PIJAO,tres cifras directo,RES: 962,61,F,no,38
Enero     ,03,09:18:11,Quibdó,chance,CHONTICO DIA,cuatro cifras directo,RES: 0154,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,CHONTICO DIA,cuatro cifras directo,RES: 1058,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,CHONTICO DIA,cuatro cifras directo,RES: 1962,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,CHONTICO DIA,cuatro cifras directo,RES: 2020,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,CHONTICO DIA,cuatro cifras directo,RES: 2021,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,CHONTICO DIA,cuatro cifras directo,RES: 2107,61,F,no,25
Enero     ,30,09:05:48,Quibdó,chance,CRUZ ROJA,cuatro cifras directo,RES: 3566,65,M,no,420
Enero     ,30,09:05:48,Quibdó,chance,HUILA,cuatro cifras directo,RES: 3566,65,M,no,420
Enero     ,03,09:18:11,Quibdó,chance,CHONTICO DIA,cuatro cifras directo,RES: 2635,61,F,no,25
Enero     ,03,09:18:11,Quibdó,CHANCE,CHONTICO DIA,tres cifras directo,RES: 020,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,CHONTICO DIA,tres cifras directo,RES: 021,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,CHONTICO DIA,tres cifras directo,RES: 058,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,CHONTICO DIA,tres cifras directo,RES: 107,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,CHONTICO DIA,tres cifras directo,RES: 154,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,CHONTICO DIA,tres cifras directo,RES: 635,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,CHONTICO DIA,tres cifras directo,RES: 962,61,F,no,38
Enero     ,03,09:18:11,Quibdó,chance,DORADO TARDE,cuatro cifras directo,RES: 0154,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,DORADO TARDE,cuatro cifras directo,RES: 1058,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,DORADO TARDE,cuatro cifras directo,RES: 1962,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,DORADO TARDE,cuatro cifras directo,RES: 2020,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,DORADO TARDE,cuatro cifras directo,RES: 2021,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,DORADO TARDE,cuatro cifras directo,RES: 2107,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,DORADO TARDE,cuatro cifras directo,RES: 2635,61,F,no,25
Enero     ,03,09:18:11,Quibdó,CHANCE,DORADO TARDE,tres cifras directo,RES: 020,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,DORADO TARDE,tres cifras directo,RES: 021,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,DORADO TARDE,tres cifras directo,RES: 058,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,DORADO TARDE,tres cifras directo,RES: 107,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,DORADO TARDE,tres cifras directo,RES: 154,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,DORADO TARDE,tres cifras directo,RES: 635,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,DORADO TARDE,tres cifras directo,RES: 962,61,F,no,38
Enero     ,03,09:18:11,Quibdó,chance,CAFETERO DIA,cuatro cifras directo,RES: 0154,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,CAFETERO DIA,cuatro cifras directo,RES: 1058,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,CAFETERO DIA,cuatro cifras directo,RES: 1962,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,CAFETERO DIA,cuatro cifras directo,RES: 2020,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,CAFETERO DIA,cuatro cifras directo,RES: 2021,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,CAFETERO DIA,cuatro cifras directo,RES: 2107,61,F,no,25
Enero     ,03,09:18:11,Quibdó,chance,CAFETERO DIA,cuatro cifras directo,RES: 2635,61,F,no,25
Enero     ,03,09:18:11,Quibdó,CHANCE,CAFETERO DIA,tres cifras directo,RES: 020,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,CAFETERO DIA,tres cifras directo,RES: 021,61,F,si,38
Enero     ,03,09:18:11,Quibdó,CHANCE,CAFETERO DIA,tres cifras directo,RES: 058,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,CAFETERO DIA,tres cifras directo,RES: 107,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,CAFETERO DIA,tres cifras directo,RES: 154,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,CAFETERO DIA,tres cifras directo,RES: 635,61,F,no,38
Enero     ,03,09:18:11,Quibdó,CHANCE,CAFETERO DIA,tres cifras directo,RES: 962,61,F,no,38
Enero     ,30,09:08:18,Quibdó,DOBLEACIERTO 4C 2500,CRUZ ROJA,DOBLEACIERTO 4CIF 2500,RES: 3566,65,M,no,250
Enero     ,30,09:08:18,Quibdó,DOBLEACIERTO 4C 2500,CRUZ ROJA,DOBLEACIERTO 4CIF 2500,RES: 3665,65,M,no,250
Enero     ,30,09:08:18,Quibdó,DOBLEACIERTO 4C 2500,CRUZ ROJA,DOBLEACIERTO 4CIF 2500,RES: 5366,65,M,no,250
Enero     ,30,09:08:18,Quibdó,DOBLEACIERTO 4C 2500,CRUZ ROJA,DOBLEACIERTO 4CIF 2500,RES: 6635,65,M,no,250
Enero     ,30,09:08:18,Quibdó,DOBLEACIERTO 4C 2500,CRUZ ROJA,DOBLEACIERTO 4CIF 2500,RES: 6653,65,M,no,250
Enero     ,30,09:08:18,Quibdó,DOBLEACIERTO 4C 2500,HUILA,DOBLEACIERTO 4CIF 2500,RES: 3566,65,M,no,250
Enero     ,30,09:08:18,Quibdó,DOBLEACIERTO 4C 2500,HUILA,DOBLEACIERTO 4CIF 2500,RES: 3665,65,M,no,250
Enero     ,30,09:08:18,Quibdó,DOBLEACIERTO 4C 2500,HUILA,DOBLEACIERTO 4CIF 2500,RES: 5366,65,M,no,250
Enero     ,30,09:08:18,Quibdó,DOBLEACIERTO 4C 2500,HUILA,DOBLEACIERTO 4CIF 2500,RES: 6635,65,M,no,250
Enero     ,30,09:08:18,Quibdó,DOBLEACIERTO 4C 2500,HUILA,DOBLEACIERTO 4CIF 2500,RES: 6653,65,M,no,250
Enero     ,30,09:08:40,Carmen Del Darién,chance,CRUZ ROJA,cuatro cifras directo,RES: 1000,41,M,no,500
Enero     ,30,09:08:40,Carmen Del Darién,chance,CRUZ ROJA,cuatro cifras directo,RES: 1113,41,M,no,500
Enero     ,30,09:08:40,Carmen Del Darién,chance,CRUZ ROJA,cuatro cifras directo,RES: 1414,41,M,no,500
Enero     ,30,09:08:40,Carmen Del Darién,chance,CRUZ ROJA,cuatro cifras directo,RES: 1886,41,M,si,500
Enero     ,30,09:07:31,Quibdó,DOBLEACIERTO 4C 2500,DORADO TARDE,DOBLEACIERTO 4CIF 2500,RES: 3566,65,M,no,250
Enero     ,30,09:07:31,Quibdó,DOBLEACIERTO 4C 2500,DORADO TARDE,DOBLEACIERTO 4CIF 2500,RES: 3665,65,M,no,250
Enero     ,30,09:07:31,Quibdó,DOBLEACIERTO 4C 2500,DORADO TARDE,DOBLEACIERTO 4CIF 2500,RES: 5366,65,M,no,250
Enero     ,30,09:07:31,Quibdó,DOBLEACIERTO 4C 2500,DORADO TARDE,DOBLEACIERTO 4CIF 2500,RES: 6635,65,M,no,250
Enero     ,30,09:07:31,Quibdó,DOBLEACIERTO 4C 2500,DORADO TARDE,DOBLEACIERTO 4CIF 2500,RES: 6653,65,M,no,250
Enero     ,30,09:00:02,Acandí,PAGAMAS,CRUZ ROJA,PAGAMAS 2000,RES: 3645,45,F,no,2000
Enero     ,30,09:06:19,Quibdó,chance,HUILA,cuatro cifras directo,RES: 5555,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,HUILA,cuatro cifras directo,RES: 6666,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,HUILA,cuatro cifras directo,RES: 7777,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,HUILA,cuatro cifras directo,RES: 8888,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,HUILA,cuatro cifras directo,RES: 9999,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,CRUZ ROJA,cuatro cifras directo,RES: 1000,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,CRUZ ROJA,cuatro cifras directo,RES: 1111,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,CRUZ ROJA,cuatro cifras directo,RES: 1190,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,CRUZ ROJA,cuatro cifras directo,RES: 1213,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,CRUZ ROJA,cuatro cifras directo,RES: 1428,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,CRUZ ROJA,cuatro cifras directo,RES: 2002,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,CRUZ ROJA,cuatro cifras directo,RES: 2643,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,CRUZ ROJA,cuatro cifras directo,RES: 2843,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,CRUZ ROJA,cuatro cifras directo,RES: 3333,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,CRUZ ROJA,cuatro cifras directo,RES: 4444,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,CRUZ ROJA,cuatro cifras directo,RES: 5000,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,CRUZ ROJA,cuatro cifras directo,RES: 5555,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,CRUZ ROJA,cuatro cifras directo,RES: 6666,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,CRUZ ROJA,cuatro cifras directo,RES: 7777,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,CRUZ ROJA,cuatro cifras directo,RES: 8888,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,CRUZ ROJA,cuatro cifras directo,RES: 9999,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,HUILA,cuatro cifras directo,RES: 1000,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,HUILA,cuatro cifras directo,RES: 1111,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,HUILA,cuatro cifras directo,RES: 1190,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,HUILA,cuatro cifras directo,RES: 1213,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,HUILA,cuatro cifras directo,RES: 1428,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,HUILA,cuatro cifras directo,RES: 2002,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,HUILA,cuatro cifras directo,RES: 2643,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,HUILA,cuatro cifras directo,RES: 2843,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,HUILA,cuatro cifras directo,RES: 3333,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,HUILA,cuatro cifras directo,RES: 4444,80,M,no,20
Enero     ,30,09:06:19,Quibdó,chance,HUILA,cuatro cifras directo,RES: 5000,80,M,no,20
Enero     ,05,09:18:06,Quibdó,chance,PIJAO,cuatro cifras directo,RES: 1144,32,F,no,210
Enero     ,05,09:18:06,Quibdó,chance,PIJAO,cuatro cifras directo,RES: 1414,32,F,no,208
Enero     ,05,09:18:06,Quibdó,chance,PIJAO,cuatro cifras directo,RES: 1441,32,F,no,208
Enero     ,05,09:18:06,Quibdó,chance,PIJAO,cuatro cifras directo,RES: 4114,32,F,no,208
Enero     ,05,09:18:06,Quibdó,chance,PIJAO,cuatro cifras directo,RES: 4141,32,F,no,208
Enero     ,05,09:18:06,Quibdó,chance,PIJAO,cuatro cifras directo,RES: 4411,32,F,no,208
Enero     ,05,09:18:06,Quibdó,chance,CHONTICO DIA,cuatro cifras directo,RES: 1144,32,F,no,210
Enero     ,05,09:18:06,Quibdó,chance,CHONTICO DIA,cuatro cifras directo,RES: 1414,32,F,no,208
Enero     ,05,09:18:06,Quibdó,chance,CHONTICO DIA,cuatro cifras directo,RES: 1441,32,F,si,208
Enero     ,05,09:18:06,Quibdó,chance,CHONTICO DIA,cuatro cifras directo,RES: 4114,32,F,no,208
Enero     ,05,09:18:06,Quibdó,chance,CHONTICO DIA,cuatro cifras directo,RES: 4141,32,F,no,208
Enero     ,05,09:18:06,Quibdó,chance,CHONTICO DIA,cuatro cifras directo,RES: 4411,32,F,no,208
Enero     ,05,09:18:06,Quibdó,chance,CAFETERO DIA,cuatro cifras directo,RES: 1144,32,F,no,210
Enero     ,05,09:18:06,Quibdó,chance,CAFETERO DIA,cuatro cifras directo,RES: 1414,32,F,no,208
Enero     ,05,09:18:06,Quibdó,chance,CAFETERO DIA,cuatro cifras directo,RES: 1441,32,F,no,208
Enero     ,05,09:18:06,Quibdó,chance,CAFETERO DIA,cuatro cifras directo,RES: 4114,32,F,no,208
Enero     ,05,09:18:06,Quibdó,chance,CAFETERO DIA,cuatro cifras directo,RES: 4141,32,F,no,208
Enero     ,05,09:18:06,Quibdó,chance,CAFETERO DIA,cuatro cifras directo,RES: 4411,32,F,no,208
Enero     ,19,09:32:35,Acandí,chance,PIJAO,cuatro cifras directo,RES: 1119,57,F,no,58
Enero     ,19,09:32:35,Acandí,chance,PIJAO,cuatro cifras directo,RES: 1219,57,F,no,57
Enero     ,19,09:32:35,Acandí,chance,PIJAO,cuatro cifras directo,RES: 1911,57,F,no,57
Enero     ,19,09:32:35,Acandí,chance,PIJAO,cuatro cifras directo,RES: 1912,57,F,no,57
Enero     ,19,09:32:35,Acandí,CHANCE,PIJAO,tres cifras directo,RES: 119,57,F,no,86
Enero     ,19,09:32:35,Acandí,CHANCE,PIJAO,tres cifras directo,RES: 219,57,F,no,86
Enero     ,19,09:32:35,Acandí,CHANCE,PIJAO,tres cifras directo,RES: 911,57,F,no,86
Enero     ,19,09:32:35,Acandí,CHANCE,PIJAO,tres cifras directo,RES: 912,57,F,no,86
Enero     ,19,09:32:35,Acandí,chance,CHONTICO DIA,cuatro cifras directo,RES: 1119,57,F,no,58
Enero     ,19,09:32:35,Acandí,chance,CHONTICO DIA,cuatro cifras directo,RES: 1219,57,F,no,57
Enero     ,19,09:32:35,Acandí,chance,CHONTICO DIA,cuatro cifras directo,RES: 1911,57,F,no,57
Enero     ,19,09:32:35,Acandí,chance,CHONTICO DIA,cuatro cifras directo,RES: 1912,57,F,no,57
Enero     ,19,09:32:35,Acandí,CHANCE,CHONTICO DIA,tres cifras directo,RES: 119,57,F,no,86
Enero     ,19,09:32:35,Acandí,CHANCE,CHONTICO DIA,tres cifras directo,RES: 219,57,F,no,86
Enero     ,19,09:32:35,Acandí,CHANCE,CHONTICO DIA,tres cifras directo,RES: 911,57,F,no,86
Enero     ,19,09:32:35,Acandí,CHANCE,CHONTICO DIA,tres cifras directo,RES: 912,57,F,no,86
Enero     ,19,09:32:35,Acandí,chance,DORADO TARDE,cuatro cifras directo,RES: 1119,57,F,no,58
Enero     ,19,09:32:35,Acandí,chance,DORADO TARDE,cuatro cifras directo,RES: 1219,57,F,no,57
Enero     ,19,09:32:35,Acandí,chance,DORADO TARDE,cuatro cifras directo,RES: 1911,57,F,no,57
Enero     ,19,09:32:35,Acandí,chance,DORADO TARDE,cuatro cifras directo,RES: 1912,57,F,no,57
Enero     ,19,09:32:35,Acandí,CHANCE,DORADO TARDE,tres cifras directo,RES: 119,57,F,no,86
Enero     ,19,09:32:35,Acandí,CHANCE,DORADO TARDE,tres cifras directo,RES: 219,57,F,no,86
Enero     ,19,09:32:35,Acandí,CHANCE,DORADO TARDE,tres cifras directo,RES: 911,57,F,no,86
Enero     ,19,09:32:35,Acandí,CHANCE,DORADO TARDE,tres cifras directo,RES: 912,57,F,no,86
Enero     ,19,09:32:35,Acandí,chance,CULONA DIA,cuatro cifras directo,RES: 1119,57,F,no,58
Enero     ,19,09:32:35,Acandí,chance,CULONA DIA,cuatro cifras directo,RES: 1219,57,F,no,57
Enero     ,19,09:32:35,Acandí,chance,CULONA DIA,cuatro cifras directo,RES: 1911,57,F,no,57
Enero     ,19,09:32:35,Acandí,chance,CULONA DIA,cuatro cifras directo,RES: 1912,57,F,no,57
Enero     ,19,09:32:35,Acandí,CHANCE,CULONA DIA,tres cifras directo,RES: 119,57,F,no,86
Enero     ,19,09:32:35,Acandí,CHANCE,CULONA DIA,tres cifras directo,RES: 219,57,F,no,86
Enero     ,19,09:32:35,Acandí,CHANCE,CULONA DIA,tres cifras directo,RES: 911,57,F,no,86
Enero     ,19,09:32:35,Acandí,CHANCE,CULONA DIA,tres cifras directo,RES: 912,57,F,no,86
Enero     ,19,09:32:35,Acandí,chance,CAFETERO DIA,cuatro cifras directo,RES: 1119,57,F,no,58
Enero     ,19,09:32:35,Acandí,chance,CAFETERO DIA,cuatro cifras directo,RES: 1219,57,F,no,57
Enero     ,19,09:32:35,Acandí,chance,CAFETERO DIA,cuatro cifras directo,RES: 1911,57,F,no,57
Enero     ,19,09:32:35,Acandí,chance,CAFETERO DIA,cuatro cifras directo,RES: 1912,57,F,no,57
Enero     ,19,09:32:35,Acandí,CHANCE,CAFETERO DIA,tres cifras directo,RES: 119,57,F,no,86
Enero     ,19,09:32:35,Acandí,CHANCE,CAFETERO DIA,tres cifras directo,RES: 219,57,F,no,86
Enero     ,19,09:32:35,Acandí,CHANCE,CAFETERO DIA,tres cifras directo,RES: 911,57,F,no,86
Enero     ,19,09:32:35,Acandí,CHANCE,CAFETERO DIA,tres cifras directo,RES: 912,57,F,no,86
Enero     ,30,09:13:54,Quibdó,chance,CRUZ ROJA,cuatro cifras directo,RES: 1509,68,M,no,200
Enero     ,30,09:13:54,Quibdó,chance,CRUZ ROJA,cuatro cifras directo,RES: 4097,68,M,no,200
Enero     ,30,09:13:54,Quibdó,chance,CRUZ ROJA,cuatro cifras directo,RES: 5172,68,M,no,200
Enero     ,30,09:13:54,Quibdó,chance,CRUZ ROJA,cuatro cifras directo,RES: 9154,68,M,no,200
Enero     ,30,09:13:54,Quibdó,chance,CRUZ ROJA,cuatro cifras directo,RES: 9361,68,M,no,200
Enero     ,30,09:13:54,Quibdó,chance,HUILA,cuatro cifras directo,RES: 1509,68,M,no,200
Enero     ,30,09:13:54,Quibdó,chance,HUILA,cuatro cifras directo,RES: 4097,68,M,no,200
Enero     ,30,09:13:54,Quibdó,chance,HUILA,cuatro cifras directo,RES: 5172,68,M,no,200
Enero     ,30,09:13:54,Quibdó,chance,HUILA,cuatro cifras directo,RES: 9154,68,M,no,200
Enero     ,30,09:13:54,Quibdó,chance,HUILA,cuatro cifras directo,RES: 9361,68,M,no,200
Enero     ,02,09:38:28,Quibdó,CHANCE,PIJAO,tres cifras directo,RES: 032,61,F,no,38
Enero     ,02,09:38:28,Quibdó,CHANCE,PIJAO,tres cifras directo,RES: 050,61,F,no,38
Enero     ,02,09:38:28,Quibdó,CHANCE,PIJAO,tres cifras directo,RES: 058,61,F,no,38
Enero     ,02,09:38:28,Quibdó,CHANCE,PIJAO,tres cifras directo,RES: 204,61,F,no,38
Enero     ,02,09:38:28,Quibdó,CHANCE,PIJAO,tres cifras directo,RES: 263,61,F,no,38
Enero     ,02,09:38:28,Quibdó,CHANCE,PIJAO,tres cifras directo,RES: 281,61,F,no,38
Enero     ,02,09:38:28,Quibdó,CHANCE,PIJAO,tres cifras directo,RES: 318,61,F,no,38
Enero     ,02,09:38:28,Quibdó,CHANCE,PIJAO,tres cifras directo,RES: 349,61,F,no,38
Enero     ,02,09:38:28,Quibdó,CHANCE,PIJAO,tres cifras directo,RES: 416,61,F,no,38
Enero     ,02,09:38:28,Quibdó,CHANCE,PIJAO,tres cifras directo,RES: 537,61,F,no,38
Enero     ,02,09:38:28,Quibdó,CHANCE,PIJAO,tres cifras directo,RES: 735,61,F,no,38
Enero     ,02,09:38:28,Quibdó,CHANCE,PIJAO,tres cifras directo,RES: 784,61,F,no,38
Enero     ,02,09:38:28,Quibdó,CHANCE,CHONTICO DIA,tres cifras directo,RES: 032,61,F,no,38
Enero     ,02,09:38:28,Quibdó,CHANCE,CHONTICO DIA,tres cifras directo,RES: 050,61,F,no,38
Enero     ,02,09:38:28,Quibdó,CHANCE,CHONTICO DIA,tres cifras directo,RES: 058,61,F,no,38
Enero     ,02,09:38:28,Quibdó,CHANCE,CHONTICO DIA,tres cifras directo,RES: 204,61,F,no,38
Enero     ,02,09:38:28,Quibdó,CHANCE,CHONTICO DIA,tres cifras directo,RES: 263,61,F,no,38
Enero     ,02,09:38:28,Quibdó,CHANCE,CHONTICO DIA,tres cifras directo,RES: 281,61,F,no,38
Enero     ,02,09:38:28,Quibdó,CHANCE,CHONTICO DIA,tres cifras directo,RES: 318,61,F,no,38
Enero     ,02,09:38:28,Quibdó,CHANCE,CHONTICO DIA,tres cifras directo,RES: 349,61,F,no,38
Enero     ,02,09:38:28,Quibdó,CHANCE,CHONTICO DIA,tres cifras directo,RES: 416,61,F,no,38
Enero     ,02,09:38:28,Quibdó,CHANCE,CHONTICO DIA,tres cifras directo,RES: 537,61,F,no,38
Enero     ,02,09:38:28,Quibdó,CHANCE,CHONTICO DIA,tres cifras directo,RES: 735,61,F,no,38
